Id;Source;Target;person_id;exhibitor;exhibition_id;exhibition;year;name_from_catalogue;place_name
3770;p_1393;e_22;1393;Jernberg, Olof;22;21. Jahresausstellung (Künstlerhaus);1892;Jernberg, Olof;Düsseldorf
3771;p_1393;e_23;1393;Jernberg, Olof;23;22. Jahresausstellung (Künstlerhaus);1893;Jernberg, Olof;Düsseldorf
3772;p_1393;e_27;1393;Jernberg, Olof;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Jernberg, Olof;Düsseldorf
3773;p_1394;e_1;1394;Jettel, Eugen;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Jettel, Eugen;Vienna
3774;p_1394;e_2;1394;Jettel, Eugen;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Jettel, Eugen;Vienna
3775;p_1394;e_4;1394;Jettel, Eugen;4;4. Große Jahresausstellung (Künstlerhaus);1872;Jettel, Eugen;Vienna
3776;p_1394;e_8;1394;Jettel, Eugen;8;8. Große Jahresausstellung (Künstlerhaus);1877;Jettel, Eugen;Paris
3777;p_1394;e_24;1394;Jettel, Eugen;24;23. Jahresausstellung (Künstlerhaus);1895;Jettel, Eugen;Paris
3778;p_1394;e_25;1394;Jettel, Eugen;25;24. Jahresausstellung (Künstlerhaus);1896;Jettel, Eugen;Paris
3779;p_1395;e_15;1395;Jettel, Wladimir;15;15. Jahresausstellung (Künstlerhaus);1885;Jettel, Wladimir;Dresden
3780;p_1396;e_22;1396;Jettmar, Rudolf;22;21. Jahresausstellung (Künstlerhaus);1892;Jettmar, Rudolf;Vienna
3781;p_1396;e_26;1396;Jettmar, Rudolf;26;25. Jahresausstellung (Künstlerhaus);1897;Jettmar, Rudolf;Vienna
3782;p_1397;e_19;1397;Jezierski, Anton;19;18. Jahresausstellung (Künstlerhaus);1889;Jezierski, Anton;Kraków
3783;p_3033;e_17;3033;Stryowski, Wilhelm;17;17. Jahresausstellung (Künstlerhaus);1887;Stryowski, Wilhelm;Danzig
3784;p_1398;e_18;1398;Jimenez y Fernandez, Federico;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Jimenez y Fernandez, Federico;no value
3785;p_1399;e_21;1399;Jimenez, Louis;21;20. Jahresausstellung (Künstlerhaus);1891;Jimenez, Louis;Paris
3786;p_1400;e_21;1400;Jimenez, Prieto Manuel;21;20. Jahresausstellung (Künstlerhaus);1891;Jimenez, Prieto Manuel;Paris
3787;p_1401;e_25;1401;Joanowits, Pajo;25;24. Jahresausstellung (Künstlerhaus);1896;Joanowits, Pajo;Vienna
3788;p_1401;e_27;1401;Joanowits, Pajo;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Joanowits, Pajo;Vienna
3789;p_1401;e_28;1401;Joanowits, Pajo;28;26. Jahresausstellung (Künstlerhaus);1899;Joanowits, Pajo;Vienna
3790;p_1402;e_1;1402;Jobst & Mocker;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Jobst & Mocker;Vienna
3791;p_1403;e_18;1403;Jobst, Franz;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Jobst, Franz;no value
3792;p_1404;e_18;1404;Jochmus, Harry;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Jochmus, Harry;no value
3793;p_1360;e_14;1360;Jahn, Adolf;14;14. Jahresausstellung (Künstlerhaus);1884;John, Adolf;Vienna
3794;p_1405;e_27;1405;Johnston, John Humphreys;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Johnston, John Humphreys;Paris
3795;p_1406;e_2;1406;Jonas, Rudolf;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Jonas, Rudolf;Berlin
3796;p_579;e_4;579;De Jonghe, Gustav;4;4. Große Jahresausstellung (Künstlerhaus);1872;Jonghe, Gustav;Brussels
3797;p_210;e_24;210;Apol, Louis;24;23. Jahresausstellung (Künstlerhaus);1895;Apol, Louis;The Hague
3798;p_1408;e_20;1408;Jordan, Karl;20;19. Jahresausstellung (Künstlerhaus);1890;Jordan, Karl;Vienna
3799;p_1408;e_25;1408;Jordan, Karl;25;24. Jahresausstellung (Künstlerhaus);1896;Jordan, Karl;Strasbourg
3800;p_1409;e_4;1409;Jordan, Rudolf;4;4. Große Jahresausstellung (Künstlerhaus);1872;Jordan, Rudolf;Düsseldorf
3801;p_1409;e_23;1409;Jordan, Rudolf;23;22. Jahresausstellung (Künstlerhaus);1893;Jordan, Rudolf;Düsseldorf
3802;p_1410;e_29;1410;Joris, Léontine (Leo jo);29;27. Jahresausstellung (Künstlerhaus);1900;Joris, Léontine (Leo jo);Brussels
3803;p_1411;e_18;1411;Joris, Pio;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Joris, Pio;no value
3804;p_1411;e_26;1411;Joris, Pio;26;25. Jahresausstellung (Künstlerhaus);1897;Joris, Pio;Rome
3805;p_1412;e_21;1412;Juch, Ernst;21;20. Jahresausstellung (Künstlerhaus);1891;Juch, Ernst;Vienna
3806;p_1413;e_2;1413;Jundt, Gustav;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Jundt, Gustav;Paris
3807;p_1414;e_27;1414;Jünger, L.;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Jünger, L.;Amsterdam
3808;p_1415;e_2;1415;Jungheim, Carl;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Jungheim, Carl;Düsseldorf
3809;p_1416;e_2;1416;Jutz, Carl;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Jutz, Carl;Düsseldorf
3810;p_1416;e_3;1416;Jutz, Carl;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Jutz, Carl;Düsseldorf
3811;p_1416;e_4;1416;Jutz, Carl;4;4. Große Jahresausstellung (Künstlerhaus);1872;Jutz, Carl;Düsseldorf
3812;p_1416;e_6;1416;Jutz, Carl;6;6. Große Jahresausstellung (Künstlerhaus);1875;Jutz, Carl;Düsseldorf
3813;p_1416;e_8;1416;Jutz, Carl;8;8. Große Jahresausstellung (Künstlerhaus);1877;Jutz, Carl;Düsseldorf
3814;p_1416;e_10;1416;Jutz, Carl;10;10. Große Jahresausstellung (Künstlerhaus);1879;Jutz, Carl;Düsseldorf
3815;p_1416;e_12;1416;Jutz, Carl;12;12. Jahresausstellung (Künstlerhaus);1881;Jutz, Carl;Düsseldorf
3816;p_1416;e_19;1416;Jutz, Carl;19;18. Jahresausstellung (Künstlerhaus);1889;Jutz, Carl;Düsseldorf
3817;p_1416;e_21;1416;Jutz, Carl;21;20. Jahresausstellung (Künstlerhaus);1891;Jutz, Carl;Düsseldorf
3818;p_1416;e_22;1416;Jutz, Carl;22;21. Jahresausstellung (Künstlerhaus);1892;Jutz, Carl;Düsseldorf
3819;p_1417;e_20;1417;Kaan, Arthur;20;19. Jahresausstellung (Künstlerhaus);1890;Kaan, Arthur;Vienna
3820;p_1417;e_21;1417;Kaan, Arthur;21;20. Jahresausstellung (Künstlerhaus);1891;Kaan, Arthur;Vienna
3821;p_1417;e_22;1417;Kaan, Arthur;22;21. Jahresausstellung (Künstlerhaus);1892;Kaan, Arthur;Vienna
3822;p_1417;e_23;1417;Kaan, Arthur;23;22. Jahresausstellung (Künstlerhaus);1893;Kaan, Arthur;Vienna
3823;p_1417;e_24;1417;Kaan, Arthur;24;23. Jahresausstellung (Künstlerhaus);1895;Kaan, Arthur;Vienna
3824;p_1417;e_25;1417;Kaan, Arthur;25;24. Jahresausstellung (Künstlerhaus);1896;Kaan, Arthur;Vienna
3825;p_1417;e_26;1417;Kaan, Arthur;26;25. Jahresausstellung (Künstlerhaus);1897;Kaan, Arthur;Vienna
3826;p_1417;e_27;1417;Kaan, Arthur;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kaan, Arthur;Vienna
3827;p_1417;e_28;1417;Kaan, Arthur;28;26. Jahresausstellung (Künstlerhaus);1899;Kaan, Arthur;Vienna
3828;p_1418;e_8;1418;Kadeder, Hans;8;8. Große Jahresausstellung (Künstlerhaus);1877;Kadeder, Hans;Munich
3829;p_1419;e_1;1419;Kaemmerer, Frederik Henrik;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Kaemmerer;Paris
3830;p_1351;e_21;1351;Israels, Josef;21;20. Jahresausstellung (Künstlerhaus);1891;Israels, Josef;The Hague
3831;p_1421;e_6;1421;Kaeseberg, Hugo;6;6. Große Jahresausstellung (Künstlerhaus);1875;Kaeseberg, Hugo;Leipzig
3832;p_1422;e_25;1422;Kaeser, Hans Rudolf;25;24. Jahresausstellung (Künstlerhaus);1896;Kaeser, Hans Rudolf;Munich
3833;p_1423;e_18;1423;Kaffsack, Josef;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kaffsack, Josef;no value
3834;p_1424;e_12;1424;Kahler, Karl;12;12. Jahresausstellung (Künstlerhaus);1881;Kahler, Karl;Munich
3835;p_1424;e_15;1424;Kahler, Karl;15;15. Jahresausstellung (Künstlerhaus);1885;Kahler, Karl;Munich
3836;p_1425;e_16;1425;Kainzbauer, Ludwig;16;16. Jahresausstellung (Künstlerhaus);1886;Kainzbauer, Ludwig;Vienna
3837;p_1426;e_22;1426;Kaiser, Anton;22;21. Jahresausstellung (Künstlerhaus);1892;Kaiser, Anton;Vienna
3838;p_1426;e_23;1426;Kaiser, Anton;23;22. Jahresausstellung (Künstlerhaus);1893;Kaiser, Anton;Vienna
3839;p_1426;e_26;1426;Kaiser, Anton;26;25. Jahresausstellung (Künstlerhaus);1897;Kaiser, Anton;Vienna
3840;p_1426;e_27;1426;Kaiser, Anton;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kaiser, Anton;Vienna
3841;p_1427;e_11;1427;Kaiser, Eduard;11;11. Jahresausstellung (Künstlerhaus);1880;Kaiser, Eduard;Rome
3842;p_1428;e_26;1428;Kaiser-Herbst, Carl;26;25. Jahresausstellung (Künstlerhaus);1897;Kaiser-Herbst, Carl;Vienna
3843;p_1428;e_28;1428;Kaiser-Herbst, Carl;28;26. Jahresausstellung (Künstlerhaus);1899;Kaiser-Herbst, Carl;Vienna
3844;p_1429;e_3;1429;Kal, H.;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Kal, H.;Berlin
3845;p_1430;e_15;1430;Kallmorgen, Friedrich;15;15. Jahresausstellung (Künstlerhaus);1885;Kallmorgen, Friedrich;Karlsruhe
3846;p_1430;e_18;1430;Kallmorgen, Friedrich;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kallmorgen, Friedrich;no value
3847;p_1430;e_22;1430;Kallmorgen, Friedrich;22;21. Jahresausstellung (Künstlerhaus);1892;Kallmorgen, Friedrich;Karlsruhe
3848;p_1430;e_23;1430;Kallmorgen, Friedrich;23;22. Jahresausstellung (Künstlerhaus);1893;Kallmorgen, Friedrich;Karlsruhe
3849;p_1430;e_24;1430;Kallmorgen, Friedrich;24;23. Jahresausstellung (Künstlerhaus);1895;Kallmorgen, Friedrich;Karlsruhe
3850;p_1430;e_26;1430;Kallmorgen, Friedrich;26;25. Jahresausstellung (Künstlerhaus);1897;Kallmorgen, Friedrich;Karlsruhe
3851;p_1430;e_27;1430;Kallmorgen, Friedrich;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kallmorgen, Friedrich;Karlsruhe
3852;p_1430;e_29;1430;Kallmorgen, Friedrich;29;27. Jahresausstellung (Künstlerhaus);1900;Kallmorgen, Friedrich;Karlsruhe
3853;p_1431;e_11;1431;Kalmsteiner, Johann;11;11. Jahresausstellung (Künstlerhaus);1880;Kalmsteiner, Johann;Vienna
3854;p_1431;e_12;1431;Kalmsteiner, Johann;12;12. Jahresausstellung (Künstlerhaus);1881;Kalmsteiner, Johann;Vienna
3855;p_1431;e_16;1431;Kalmsteiner, Johann;16;16. Jahresausstellung (Künstlerhaus);1886;Kalmsteiner, Johann;Vienna
3856;p_1431;e_18;1431;Kalmsteiner, Johann;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kalmsteiner, Johann;no value
3857;p_1431;e_19;1431;Kalmsteiner, Johann;19;18. Jahresausstellung (Künstlerhaus);1889;Kalmsteiner, Johann;Vienna
3858;p_1431;e_22;1431;Kalmsteiner, Johann;22;21. Jahresausstellung (Künstlerhaus);1892;Kalmsteiner, Johann;Vienna
3859;p_1431;e_24;1431;Kalmsteiner, Johann;24;23. Jahresausstellung (Künstlerhaus);1895;Kalmsteiner, Johann;Vienna
3860;p_1432;e_4;1432;Kaltenmoser, Max;4;4. Große Jahresausstellung (Künstlerhaus);1872;Kaltenmoser, Max;Munich
3861;p_1433;e_2;1433;Kameke, Otto von;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Kameke, Otto von;Weimar
3862;p_1433;e_3;1433;Kameke, Otto von;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Kameke, Otto von;Weimar
3863;p_1433;e_4;1433;Kameke, Otto von;4;4. Große Jahresausstellung (Künstlerhaus);1872;Kameke, Otto von;Weimar
3864;p_1433;e_15;1433;Kameke, Otto von;15;15. Jahresausstellung (Künstlerhaus);1885;Kameke, Otto von;Berlin
3865;p_1433;e_18;1433;Kameke, Otto von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kameke, Otto von;no value
3866;p_1433;e_19;1433;Kameke, Otto von;19;18. Jahresausstellung (Künstlerhaus);1889;Kameke, Otto von;Berlin
3867;p_1434;e_21;1434;Kameke, Susanne von;21;20. Jahresausstellung (Künstlerhaus);1891;Kameke, Susanne von;Karlsruhe
3868;p_1434;e_22;1434;Kameke, Susanne von;22;21. Jahresausstellung (Künstlerhaus);1892;Kameke, Susanne von;Erfurt
3869;p_1434;e_23;1434;Kameke, Susanne von;23;22. Jahresausstellung (Künstlerhaus);1893;Kameke, Susanne von;Karlsruhe
3870;p_1435;e_29;1435;Kamlah, Hans;29;27. Jahresausstellung (Künstlerhaus);1900;Kamlah, Hans;Munich
3871;p_1419;e_20;1419;Kaemmerer, Frederik Henrik;20;19. Jahresausstellung (Künstlerhaus);1890;Kämmerer, F. A.;Paris
3872;p_1436;e_22;1436;Kampf, Arthur;22;21. Jahresausstellung (Künstlerhaus);1892;Kampf, Arthur;Düsseldorf
3873;p_1436;e_24;1436;Kampf, Arthur;24;23. Jahresausstellung (Künstlerhaus);1895;Kampf, Arthur;Düsseldorf
3874;p_1436;e_26;1436;Kampf, Arthur;26;25. Jahresausstellung (Künstlerhaus);1897;Kampf, Arthur;Düsseldorf
3875;p_1437;e_21;1437;Kampf, Eugen;21;20. Jahresausstellung (Künstlerhaus);1891;Kampf, Eugen;Düsseldorf
3876;p_1437;e_23;1437;Kampf, Eugen;23;22. Jahresausstellung (Künstlerhaus);1893;Kampf, Eugen;Düsseldorf
3877;p_1437;e_27;1437;Kampf, Eugen;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kampf, Eugen;Düsseldorf
3878;p_1437;e_28;1437;Kampf, Eugen;28;26. Jahresausstellung (Künstlerhaus);1899;Kampf, Eugen;Düsseldorf
3879;p_1437;e_29;1437;Kampf, Eugen;29;27. Jahresausstellung (Künstlerhaus);1900;Kampf, Eugen;Düsseldorf
3880;p_1438;e_22;1438;Kampmann, Gustav;22;21. Jahresausstellung (Künstlerhaus);1892;Kampmann, Gustav;Karlsruhe
3881;p_1438;e_24;1438;Kampmann, Gustav;24;23. Jahresausstellung (Künstlerhaus);1895;Kampmann, Gustav;Karlsruhe
3882;p_1438;e_27;1438;Kampmann, Gustav;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kampmann, Gustav;Karlsruhe
3883;p_1438;e_28;1438;Kampmann, Gustav;28;26. Jahresausstellung (Künstlerhaus);1899;Kampmann, Gustav;Karlsruhe
3884;p_1438;e_29;1438;Kampmann, Gustav;29;27. Jahresausstellung (Künstlerhaus);1900;Kampmann, Gustav;Karlsruhe
3885;p_1439;e_4;1439;Kangel, Anton;4;4. Große Jahresausstellung (Künstlerhaus);1872;Kangel, Anton;Vienna
3886;p_1440;e_2;1440;Kappis, Albert;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Kappis, Albert;Munich
3887;p_1440;e_3;1440;Kappis, Albert;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Kappis, Albert;Munich
3888;p_1440;e_4;1440;Kappis, Albert;4;4. Große Jahresausstellung (Künstlerhaus);1872;Kappis, Albert;Munich
3889;p_1440;e_5;1440;Kappis, Albert;5;5. Große Jahresausstellung (Künstlerhaus);1874;Kappis, Albert;Vienna
3890;p_1440;e_7;1440;Kappis, Albert;7;7. Große Jahresausstellung (Künstlerhaus);1876;Kappis, Albert;Munich
3891;p_1440;e_18;1440;Kappis, Albert;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kappis, Albert;no value
3892;p_1440;e_21;1440;Kappis, Albert;21;20. Jahresausstellung (Künstlerhaus);1891;Kappis, Albert;Stuttgart
3893;p_1441;e_25;1441;Kappstein, Carl;25;24. Jahresausstellung (Künstlerhaus);1896;Kappstein, Carl;Berlin
3894;p_1441;e_26;1441;Kappstein, Carl;26;25. Jahresausstellung (Künstlerhaus);1897;Kappstein, Carl;Berlin
3895;p_1441;e_27;1441;Kappstein, Carl;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kappstein, Carl;Berlin
3896;p_1987;e_24;1987;Mesdag, Hendrik Willem;24;23. Jahresausstellung (Künstlerhaus);1895;Mesdag, Hendrik Willem;The Hague
3897;p_1442;e_18;1442;Karcsay, Lajos;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Karcsay, Lajos;no value
3898;p_1987;e_27;1987;Mesdag, Hendrik Willem;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Mesdag, Hendrik Willem;The Hague
3899;p_1443;e_18;1443;Kardos, Gyula;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kardos, Gyula;no value
3900;p_1444;e_14;1444;Karger, Karl;14;14. Jahresausstellung (Künstlerhaus);1884;Karger, Karl;Munich
3901;p_1444;e_15;1444;Karger, Karl;15;15. Jahresausstellung (Künstlerhaus);1885;Karger, Karl;Munich
3902;p_1444;e_7;1444;Karger, Karl;7;7. Große Jahresausstellung (Künstlerhaus);1876;Karger, Karl;Munich
3903;p_1444;e_8;1444;Karger, Karl;8;8. Große Jahresausstellung (Künstlerhaus);1877;Karger, Karl;Munich
3904;p_1444;e_10;1444;Karger, Karl;10;10. Große Jahresausstellung (Künstlerhaus);1879;Karger, Karl;Munich
3905;p_1444;e_12;1444;Karger, Karl;12;12. Jahresausstellung (Künstlerhaus);1881;Karger, Karl;Munich
3906;p_1444;e_14;1444;Karger, Karl;14;14. Jahresausstellung (Künstlerhaus);1884;Karger, Karl;Munich
3907;p_1444;e_16;1444;Karger, Karl;16;16. Jahresausstellung (Künstlerhaus);1886;Karger, Karl;Munich
3908;p_1444;e_20;1444;Karger, Karl;20;19. Jahresausstellung (Künstlerhaus);1890;Karger, Karl;Vienna
3909;p_1445;e_28;1445;Karlinsky, Anton Hans;28;26. Jahresausstellung (Künstlerhaus);1899;Karlinsky, Anton Hans;Vienna
3910;p_1446;e_25;1446;Karlovszky, Bertalan;25;24. Jahresausstellung (Künstlerhaus);1896;Karlovszky, Bertalan;Budapest
3911;p_1447;e_24;1447;Karpellus, Adolf;24;23. Jahresausstellung (Künstlerhaus);1895;Karpellus, Adolf;Vienna
3912;p_1661;e_18;1661;Kurzbauer, Eduard;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Karzbauer, Eduard;no value
3913;p_1448;e_19;1448;Kasparides, Eduard;19;18. Jahresausstellung (Künstlerhaus);1889;Kasparides, Eduard;Vienna
3914;p_1448;e_20;1448;Kasparides, Eduard;20;19. Jahresausstellung (Künstlerhaus);1890;Kasparides, Eduard;Vienna
3915;p_1448;e_21;1448;Kasparides, Eduard;21;20. Jahresausstellung (Künstlerhaus);1891;Kasparides, Eduard;Vienna
3916;p_1448;e_22;1448;Kasparides, Eduard;22;21. Jahresausstellung (Künstlerhaus);1892;Kasparides, Eduard;Vienna
3917;p_1448;e_23;1448;Kasparides, Eduard;23;22. Jahresausstellung (Künstlerhaus);1893;Kasparides, Eduard;Vienna
3918;p_1448;e_24;1448;Kasparides, Eduard;24;23. Jahresausstellung (Künstlerhaus);1895;Kasparides, Eduard;Vienna
3919;p_1448;e_25;1448;Kasparides, Eduard;25;24. Jahresausstellung (Künstlerhaus);1896;Kasparides, Eduard;Vienna
3920;p_1448;e_27;1448;Kasparides, Eduard;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kasparides, Eduard;Vienna
3921;p_1448;e_28;1448;Kasparides, Eduard;28;26. Jahresausstellung (Künstlerhaus);1899;Kasparides, Eduard;Vienna
3922;p_1448;e_29;1448;Kasparides, Eduard;29;27. Jahresausstellung (Künstlerhaus);1900;Kasparides, Eduard;Vienna
3923;p_1449;e_28;1449;Kassatkine, Nicolas;28;26. Jahresausstellung (Künstlerhaus);1899;Kassatkine, Nicolaas;moscow
3924;p_1450;e_14;1450;Kassin, Josef;14;14. Jahresausstellung (Künstlerhaus);1884;Kassin, Josef;Vienna
3925;p_1987;e_28;1987;Mesdag, Hendrik Willem;28;26. Jahresausstellung (Künstlerhaus);1899;Mesdag, Hendrik Willem;The Hague
3926;p_1450;e_22;1450;Kassin, Josef;22;21. Jahresausstellung (Künstlerhaus);1892;Kassin, Josef;Vienna
3927;p_1450;e_23;1450;Kassin, Josef;23;22. Jahresausstellung (Künstlerhaus);1893;Kassin, Josef;Vienna
3928;p_1450;e_24;1450;Kassin, Josef;24;23. Jahresausstellung (Künstlerhaus);1895;Kassin, Josef;Vienna
3929;p_1450;e_25;1450;Kassin, Josef;25;24. Jahresausstellung (Künstlerhaus);1896;Kassin, Josef;Vienna
3930;p_1450;e_26;1450;Kassin, Josef;26;25. Jahresausstellung (Künstlerhaus);1897;Kassin, Josef;Vienna
3931;p_1450;e_28;1450;Kassin, Josef;28;26. Jahresausstellung (Künstlerhaus);1899;Kassin, Josef;Vienna
3932;p_1451;e_20;1451;Katzer, Anton;20;19. Jahresausstellung (Künstlerhaus);1890;Katzer, Anton;Vienna
3933;p_1451;e_21;1451;Katzer, Anton;21;20. Jahresausstellung (Künstlerhaus);1891;Katzer, Anton;Vienna
3934;p_1451;e_22;1451;Katzer, Anton;22;21. Jahresausstellung (Künstlerhaus);1892;Katzer, Anton;Vienna
3935;p_1452;e_26;1452;Kauba, Carl;26;25. Jahresausstellung (Künstlerhaus);1897;Kauba, Carl;Vienna
3936;p_1453;e_3;1453;Kauffmann, Hermann;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Kauffmann, Hermann;Hamburg
3937;p_1454;e_2;1454;Kauffmann, Hugo;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Kauffmann, Hugo;Hamburg
3938;p_1454;e_3;1454;Kauffmann, Hugo;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Kauffmann, Hugo;Kronberg im Taunus
3939;p_1454;e_5;1454;Kauffmann, Hugo;5;5. Große Jahresausstellung (Künstlerhaus);1874;Kauffmann, Hugo;Munich
3940;p_1454;e_12;1454;Kauffmann, Hugo;12;12. Jahresausstellung (Künstlerhaus);1881;Kauffmann, Hugo;Munich
3941;p_1454;e_13;1454;Kauffmann, Hugo;13;13. Jahresausstellung (Künstlerhaus);1883;Kauffmann, Hugo;Munich
3942;p_1454;e_15;1454;Kauffmann, Hugo;15;15. Jahresausstellung (Künstlerhaus);1885;Kauffmann, Hugo;Munich
3943;p_1454;e_17;1454;Kauffmann, Hugo;17;17. Jahresausstellung (Künstlerhaus);1887;Kauffmann, Hugo;Munich
3944;p_1454;e_18;1454;Kauffmann, Hugo;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Kauffmann, Hugo;no value
3945;p_1454;e_21;1454;Kauffmann, Hugo;21;20. Jahresausstellung (Künstlerhaus);1891;Kauffmann, Hugo;Munich
3946;p_1454;e_22;1454;Kauffmann, Hugo;22;21. Jahresausstellung (Künstlerhaus);1892;Kauffmann, Hugo;Munich
3947;p_1454;e_23;1454;Kauffmann, Hugo;23;22. Jahresausstellung (Künstlerhaus);1893;Kauffmann, Hugo;Munich
3948;p_1454;e_24;1454;Kauffmann, Hugo;24;23. Jahresausstellung (Künstlerhaus);1895;Kauffmann, Hugo;Munich
3949;p_1454;e_27;1454;Kauffmann, Hugo;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kauffmann, Hugo;Munich
3950;p_1455;e_11;1455;Kauffung, Richard;11;11. Jahresausstellung (Künstlerhaus);1880;Kauffung, Richard;Vienna
3951;p_1455;e_13;1455;Kauffung, Richard;13;13. Jahresausstellung (Künstlerhaus);1883;Kauffung, Richard;Vienna
3952;p_1455;e_14;1455;Kauffung, Richard;14;14. Jahresausstellung (Künstlerhaus);1884;Kauffung, Richard;Vienna
3953;p_1455;e_16;1455;Kauffung, Richard;16;16. Jahresausstellung (Künstlerhaus);1886;Kauffung, Richard;Vienna
3954;p_1455;e_20;1455;Kauffung, Richard;20;19. Jahresausstellung (Künstlerhaus);1890;Kauffung, Richard;Vienna
3955;p_1455;e_21;1455;Kauffung, Richard;21;20. Jahresausstellung (Künstlerhaus);1891;Kauffung, Richard;Vienna
3956;p_1455;e_22;1455;Kauffung, Richard;22;21. Jahresausstellung (Künstlerhaus);1892;Kauffung, Richard;Vienna
3957;p_1455;e_23;1455;Kauffung, Richard;23;22. Jahresausstellung (Künstlerhaus);1893;Kauffung, Richard;Vienna
3958;p_1455;e_24;1455;Kauffung, Richard;24;23. Jahresausstellung (Künstlerhaus);1895;Kauffung, Richard;Vienna
3959;p_1455;e_25;1455;Kauffung, Richard;25;24. Jahresausstellung (Künstlerhaus);1896;Kauffung, Richard;Vienna
3960;p_1455;e_26;1455;Kauffung, Richard;26;25. Jahresausstellung (Künstlerhaus);1897;Kauffung, Richard;Vienna
3961;p_1455;e_27;1455;Kauffung, Richard;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Kauffung, Richard;Vienna
3962;p_1455;e_28;1455;Kauffung, Richard;28;26. Jahresausstellung (Künstlerhaus);1899;Kauffung, Richard;Vienna
3963;p_1455;e_29;1455;Kauffung, Richard;29;27. Jahresausstellung (Künstlerhaus);1900;Kauffung, Richard;Vienna
3964;p_1456;e_20;1456;Kaufmann, Adolf;20;19. Jahresausstellung (Künstlerhaus);1890;Kaufmann, Adolf;Vienna
3965;p_1456;e_21;1456;Kaufmann, Adolf;21;20. Jahresausstellung (Künstlerhaus);1891;Kaufmann, Adolf;Vienna
3966;p_1456;e_22;1456;Kaufmann, Adolf;22;21. Jahresausstellung (Künstlerhaus);1892;Kaufmann, Adolf;Vienna
3967;p_1456;e_23;1456;Kaufmann, Adolf;23;22. Jahresausstellung (Künstlerhaus);1893;Kaufmann, Adolf;Vienna
3968;p_1456;e_24;1456;Kaufmann, Adolf;24;23. Jahresausstellung (Künstlerhaus);1895;Kaufmann, Adolf;Vienna
